,base_rate,bank_rate,kospi,cpi,volume,m2,unsold,price
2019-01-21,1.75,4.57,2124.610107,104.24,7000,2719110.2,0,96.237
2019-01-22,1.75,4.57,2117.77002,104.24,7000,2719110.2,0,96.168
2019-01-23,1.75,4.57,2127.780029,104.24,7000,2719110.2,0,96.168
2019-01-24,1.75,4.57,2145.030029,104.24,7000,2719110.2,0,96.168
2019-01-25,1.75,4.57,2177.72998,104.24,7000,2719110.2,0,96.168
2019-01-28,1.75,4.57,2177.300049,104.24,7000,2719110.2,0,96.168
2019-01-29,1.75,4.57,2183.360107,104.24,7000,2719110.2,0,96.116
2019-01-30,1.75,4.57,2206.199951,104.24,7000,2719110.2,0,96.116
2019-01-31,1.75,4.57,2204.850098,104.24,7000,2719110.2,0,96.116
2019-02-01,1.75,4.49,2203.459961,104.69,4625,2737070.2,0,96.116
2019-02-07,1.75,4.49,2203.419922,104.69,4625,2737070.2,0,96.069
2019-02-08,1.75,4.49,2177.050049,104.69,4625,2737070.2,0,96.069
2019-02-11,1.75,4.49,2180.72998,104.69,4625,2737070.2,0,96.069
2019-02-12,1.75,4.49,2190.469971,104.69,4625,2737070.2,0,96.002
2019-02-13,1.75,4.49,2201.47998,104.69,4625,2737070.2,0,96.002
2019-02-14,1.75,4.49,2225.850098,104.69,4625,2737070.2,0,96.002
2019-02-15,1.75,4.49,2196.090088,104.69,4625,2737070.2,0,96.002
2019-02-18,1.75,4.49,2210.889893,104.69,4625,2737070.2,0,96.002
2019-02-19,1.75,4.49,2205.629883,104.69,4625,2737070.2,0,95.942
2019-02-20,1.75,4.49,2229.76001,104.69,4625,2737070.2,0,95.942
2019-02-21,1.75,4.49,2228.659912,104.69,4625,2737070.2,0,95.942
2019-02-22,1.75,4.49,2230.5,104.69,4625,2737070.2,0,95.942
2019-02-25,1.75,4.49,2232.560059,104.69,4625,2737070.2,0,95.942
2019-02-26,1.75,4.49,2226.600098,104.69,4625,2737070.2,0,95.869
2019-02-27,1.75,4.49,2234.790039,104.69,4625,2737070.2,0,95.869
2019-02-28,1.75,4.49,2195.439941,104.69,4625,2737070.2,0,95.869
2019-03-04,1.75,4.63,2190.659912,104.49,6464,2750107.4,0,95.869
2019-03-05,1.75,4.63,2179.22998,104.49,6464,2750107.4,0,95.796
2019-03-06,1.75,4.63,2175.600098,104.49,6464,2750107.4,0,95.796
2019-03-07,1.75,4.63,2165.790039,104.49,6464,2750107.4,0,95.796
2019-03-08,1.75,4.63,2137.439941,104.49,6464,2750107.4,0,95.796
2019-03-11,1.75,4.63,2138.100098,104.49,6464,2750107.4,0,95.724
2019-03-12,1.75,4.63,2157.179932,104.49,6464,2750107.4,0,95.724
2019-03-13,1.75,4.63,2148.409912,104.49,6464,2750107.4,0,95.724
2019-03-14,1.75,4.63,2155.679932,104.49,6464,2750107.4,0,95.724
2019-03-15,1.75,4.63,2176.110107,104.49,6464,2750107.4,0,95.724
2019-03-18,1.75,4.63,2179.48999,104.49,6464,2750107.4,0,95.724
2019-03-19,1.75,4.63,2177.620117,104.49,6464,2750107.4,0,95.66
2019-03-20,1.75,4.63,2177.100098,104.49,6464,2750107.4,0,95.66
2019-03-21,1.75,4.63,2184.879883,104.49,6464,2750107.4,0,95.66
2019-03-22,1.75,4.63,2186.949951,104.49,6464,2750107.4,0,95.66
2019-03-25,1.75,4.63,2144.860107,104.49,6464,2750107.4,0,95.66
2019-03-26,1.75,4.63,2148.800049,104.49,6464,2750107.4,0,95.598
2019-03-27,1.75,4.63,2145.620117,104.49,6464,2750107.4,0,95.598
2019-03-28,1.75,4.63,2128.100098,104.49,6464,2750107.4,0,95.598
2019-03-29,1.75,4.63,2140.669922,104.49,6464,2750107.4,0,95.598
2019-04-01,1.75,4.54,2168.280029,104.87,6275,2766370.6,0,95.598
2019-04-02,1.75,4.54,2177.179932,104.87,6275,2766370.6,0,95.556
2019-04-03,1.75,4.54,2203.27002,104.87,6275,2766370.6,0,95.556
2019-04-04,1.75,4.54,2206.530029,104.87,6275,2766370.6,0,95.556
2019-04-05,1.75,4.54,2209.610107,104.87,6275,2766370.6,0,95.556
2019-04-08,1.75,4.54,2210.600098,104.87,6275,2766370.6,0,95.556
2019-04-09,1.75,4.54,2213.560059,104.87,6275,2766370.6,0,95.523
2019-04-10,1.75,4.54,2224.389893,104.87,6275,2766370.6,0,95.523
2019-04-11,1.75,4.54,2224.439941,104.87,6275,2766370.6,0,95.523
2019-04-12,1.75,4.54,2233.449951,104.87,6275,2766370.6,0,95.523
2019-04-15,1.75,4.54,2242.879883,104.87,6275,2766370.6,0,95.523
2019-04-16,1.75,4.54,2248.629883,104.87,6275,2766370.6,0,95.482
2019-04-17,1.75,4.54,2245.889893,104.87,6275,2766370.6,0,95.482
2019-04-18,1.75,4.54,2213.77002,104.87,6275,2766370.6,0,95.482
2019-04-19,1.75,4.54,2216.149902,104.87,6275,2766370.6,0,95.482
2019-04-22,1.75,4.54,2216.649902,104.87,6275,2766370.6,0,95.482
2019-04-23,1.75,4.54,2220.51001,104.87,6275,2766370.6,0,95.452
2019-04-24,1.75,4.54,2201.030029,104.87,6275,2766370.6,0,95.452
2019-04-25,1.75,4.54,2190.5,104.87,6275,2766370.6,0,95.452
2019-04-26,1.75,4.54,2179.310059,104.87,6275,2766370.6,0,95.452
2019-04-29,1.75,4.54,2216.429932,104.87,6275,2766370.6,0,95.452
2019-04-30,1.75,4.54,2203.590088,104.87,6275,2766370.6,0,95.415
2019-05-02,1.75,4.4,2212.75,105.05,7278,2777289.5,0,95.415
2019-05-03,1.75,4.4,2196.320068,105.05,7278,2777289.5,0,95.415
2019-05-07,1.75,4.4,2176.98999,105.05,7278,2777289.5,0,95.37
2019-05-08,1.75,4.4,2168.01001,105.05,7278,2777289.5,0,95.37
2019-05-09,1.75,4.4,2102.01001,105.05,7278,2777289.5,0,95.37
2019-05-10,1.75,4.4,2108.040039,105.05,7278,2777289.5,0,95.37
2019-05-13,1.75,4.4,2079.01001,105.05,7278,2777289.5,0,95.37
2019-05-14,1.75,4.4,2081.840088,105.05,7278,2777289.5,0,95.339
2019-05-15,1.75,4.4,2092.780029,105.05,7278,2777289.5,0,95.339
2019-05-16,1.75,4.4,2067.689941,105.05,7278,2777289.5,0,95.339
2019-05-17,1.75,4.4,2055.800049,105.05,7278,2777289.5,0,95.339
2019-05-20,1.75,4.4,2055.709961,105.05,7278,2777289.5,0,95.339
2019-05-21,1.75,4.4,2061.25,105.05,7278,2777289.5,0,95.306
2019-05-22,1.75,4.4,2064.860107,105.05,7278,2777289.5,0,95.306
2019-05-23,1.75,4.4,2059.590088,105.05,7278,2777289.5,0,95.306
2019-05-24,1.75,4.4,2045.310059,105.05,7278,2777289.5,0,95.306
2019-05-27,1.75,4.4,2044.209961,105.05,7278,2777289.5,0,95.306
2019-05-28,1.75,4.4,2048.830078,105.05,7278,2777289.5,0,95.283
2019-05-29,1.75,4.4,2023.319946,105.05,7278,2777289.5,0,95.283
2019-05-30,1.75,4.4,2038.800049,105.05,7278,2777289.5,0,95.283
2019-05-31,1.75,4.4,2041.73999,105.05,7278,2777289.5,0,95.283
2019-06-03,1.75,4.23,2067.850098,104.88,11205,2795509.2,0,95.283
2019-06-04,1.75,4.23,2066.969971,104.88,11205,2795509.2,0,95.274
2019-06-05,1.75,4.23,2069.110107,104.88,11205,2795509.2,0,95.274
2019-06-07,1.75,4.23,2072.330078,104.88,11205,2795509.2,0,95.274
2019-06-10,1.75,4.23,2099.48999,104.88,11205,2795509.2,0,95.274
2019-06-11,1.75,4.23,2111.810059,104.88,11205,2795509.2,0,95.26
2019-06-12,1.75,4.23,2108.75,104.88,11205,2795509.2,0,95.26
2019-06-13,1.75,4.23,2103.149902,104.88,11205,2795509.2,0,95.26
2019-06-14,1.75,4.23,2095.409912,104.88,11205,2795509.2,0,95.26
2019-06-17,1.75,4.23,2090.72998,104.88,11205,2795509.2,0,95.26
2019-06-18,1.75,4.23,2098.709961,104.88,11205,2795509.2,0,95.261
2019-06-19,1.75,4.23,2124.780029,104.88,11205,2795509.2,0,95.261
2019-06-20,1.75,4.23,2131.290039,104.88,11205,2795509.2,0,95.261
2019-06-21,1.75,4.23,2125.620117,104.88,11205,2795509.2,0,95.261
2019-06-24,1.75,4.23,2126.330078,104.88,11205,2795509.2,0,95.261
2019-06-25,1.75,4.23,2121.639893,104.88,11205,2795509.2,0,95.273
2019-06-26,1.75,4.23,2121.850098,104.88,11205,2795509.2,0,95.273
2019-06-27,1.75,4.23,2134.320068,104.88,11205,2795509.2,0,95.273
2019-06-28,1.75,4.23,2130.620117,104.88,11205,2795509.2,0,95.273
2019-07-01,1.75,3.96,2129.73999,104.56,13597,2817109.6,0,95.273
2019-07-02,1.75,3.96,2122.02002,104.56,13597,2817109.6,0,95.282
2019-07-03,1.75,3.96,2096.02002,104.56,13597,2817109.6,0,95.282
2019-07-04,1.75,3.96,2108.72998,104.56,13597,2817109.6,0,95.282
2019-07-05,1.75,3.96,2110.590088,104.56,13597,2817109.6,0,95.282
2019-07-08,1.75,3.96,2064.169922,104.56,13597,2817109.6,0,95.282
2019-07-09,1.75,3.96,2052.030029,104.56,13597,2817109.6,0,95.294
2019-07-10,1.75,3.96,2058.780029,104.56,13597,2817109.6,0,95.294
2019-07-11,1.75,3.96,2080.580078,104.56,13597,2817109.6,0,95.294
2019-07-12,1.75,3.96,2086.659912,104.56,13597,2817109.6,0,95.294
2019-07-15,1.75,3.96,2082.47998,104.56,13597,2817109.6,0,95.294
2019-07-16,1.75,3.96,2091.870117,104.56,13597,2817109.6,0,95.31
2019-07-17,1.75,3.96,2072.919922,104.56,13597,2817109.6,0,95.31
2019-07-18,1.5,3.96,2066.550049,104.56,13597,2817109.6,0,95.31
2019-07-19,1.5,3.96,2094.360107,104.56,13597,2817109.6,0,95.31
2019-07-22,1.5,3.96,2093.340088,104.56,13597,2817109.6,0,95.31
2019-07-23,1.5,3.96,2101.449951,104.56,13597,2817109.6,0,95.333
2019-07-24,1.5,3.96,2082.300049,104.56,13597,2817109.6,0,95.333
2019-07-25,1.5,3.96,2074.47998,104.56,13597,2817109.6,0,95.333
2019-07-26,1.5,3.96,2066.26001,104.56,13597,2817109.6,0,95.333
2019-07-29,1.5,3.96,2029.47998,104.56,13597,2817109.6,0,95.333
2019-07-30,1.5,3.96,2038.680054,104.56,13597,2817109.6,0,95.363
2019-07-31,1.5,3.96,2024.550049,104.56,13597,2817109.6,0,95.363
2019-08-01,1.5,3.63,2017.339966,104.81,13960,2845614.6,0,95.363
2019-08-02,1.5,3.63,1998.130005,104.81,13960,2845614.6,0,95.363
2019-08-05,1.5,3.63,1946.97998,104.81,13960,2845614.6,0,95.363
2019-08-06,1.5,3.63,1917.5,104.81,13960,2845614.6,0,95.389
2019-08-07,1.5,3.63,1909.709961,104.81,13960,2845614.6,0,95.389
2019-08-08,1.5,3.63,1920.609985,104.81,13960,2845614.6,0,95.389
2019-08-09,1.5,3.63,1937.75,104.81,13960,2845614.6,0,95.389
2019-08-12,1.5,3.63,1942.290039,104.81,13960,2845614.6,0,95.389
2019-08-13,1.5,3.63,1925.829956,104.81,13960,2845614.6,0,95.417
2019-08-14,1.5,3.63,1938.369995,104.81,13960,2845614.6,0,95.417
2019-08-16,1.5,3.63,1927.170044,104.81,13960,2845614.6,0,95.417
2019-08-19,1.5,3.63,1939.900024,104.81,13960,2845614.6,0,95.417
2019-08-20,1.5,3.63,1960.25,104.81,13960,2845614.6,0,95.45
2019-08-21,1.5,3.63,1964.650024,104.81,13960,2845614.6,0,95.45
2019-08-22,1.5,3.63,1951.01001,104.81,13960,2845614.6,0,95.45
2019-08-23,1.5,3.63,1948.300049,104.81,13960,2845614.6,0,95.45
2019-08-26,1.5,3.63,1916.310059,104.81,13960,2845614.6,0,95.45
2019-08-27,1.5,3.63,1924.599976,104.81,13960,2845614.6,0,95.484
2019-08-28,1.5,3.63,1941.089966,104.81,13960,2845614.6,0,95.484
2019-08-29,1.5,3.63,1933.410034,104.81,13960,2845614.6,0,95.484
2019-08-30,1.5,3.63,1967.790039,104.81,13960,2845614.6,0,95.484
2019-09-02,1.5,3.86,1969.189941,105.2,11483,2863764.4,0,95.484
2019-09-03,1.5,3.86,1965.689941,105.2,11483,2863764.4,0,95.518
2019-09-04,1.5,3.86,1988.530029,105.2,11483,2863764.4,0,95.518
2019-09-05,1.5,3.86,2004.75,105.2,11483,2863764.4,0,95.518
2019-09-06,1.5,3.86,2009.130005,105.2,11483,2863764.4,0,95.518
2019-09-09,1.5,3.86,2019.550049,105.2,11483,2863764.4,0,95.518
2019-09-10,1.5,3.86,2032.079956,105.2,11483,2863764.4,0,95.55
2019-09-11,1.5,3.86,2049.199951,105.2,11483,2863764.4,0,95.55
2019-09-16,1.5,3.86,2062.219971,105.2,11483,2863764.4,0,95.55
2019-09-17,1.5,3.86,2062.330078,105.2,11483,2863764.4,0,95.597
2019-09-18,1.5,3.86,2070.72998,105.2,11483,2863764.4,0,95.597
2019-09-19,1.5,3.86,2080.350098,105.2,11483,2863764.4,0,95.597
2019-09-20,1.5,3.86,2091.52002,105.2,11483,2863764.4,0,95.597
2019-09-23,1.5,3.86,2091.699951,105.2,11483,2863764.4,0,95.597
2019-09-24,1.5,3.86,2101.040039,105.2,11483,2863764.4,0,95.66
2019-09-25,1.5,3.86,2073.389893,105.2,11483,2863764.4,0,95.66
2019-09-26,1.5,3.86,2074.52002,105.2,11483,2863764.4,0,95.66
2019-09-27,1.5,3.86,2049.929932,105.2,11483,2863764.4,0,95.66
2019-09-30,1.5,3.86,2063.050049,105.2,11483,2863764.4,0,95.66
2019-10-01,1.5,3.9,2072.419922,105.46,14393,2873966.4,0,95.72
2019-10-02,1.5,3.9,2031.910034,105.46,14393,2873966.4,0,95.72
2019-10-04,1.5,3.9,2020.689941,105.46,14393,2873966.4,0,95.72
2019-10-07,1.5,3.9,2021.72998,105.46,14393,2873966.4,0,95.72
2019-10-08,1.5,3.9,2046.25,105.46,14393,2873966.4,0,95.781
2019-10-10,1.5,3.9,2028.150024,105.46,14393,2873966.4,0,95.781
2019-10-11,1.5,3.9,2044.609985,105.46,14393,2873966.4,0,95.781
2019-10-14,1.5,3.9,2067.399902,105.46,14393,2873966.4,0,95.781
2019-10-15,1.5,3.9,2068.169922,105.46,14393,2873966.4,0,95.844
2019-10-16,1.25,3.9,2082.830078,105.46,14393,2873966.4,0,95.844
2019-10-17,1.25,3.9,2077.939941,105.46,14393,2873966.4,0,95.844
2019-10-18,1.25,3.9,2060.689941,105.46,14393,2873966.4,0,95.844
2019-10-21,1.25,3.9,2064.840088,105.46,14393,2873966.4,0,95.844
2019-10-22,1.25,3.9,2088.860107,105.46,14393,2873966.4,0,95.916
2019-10-23,1.25,3.9,2080.620117,105.46,14393,2873966.4,0,95.916
2019-10-24,1.25,3.9,2085.659912,105.46,14393,2873966.4,0,95.916
2019-10-25,1.25,3.9,2087.889893,105.46,14393,2873966.4,0,95.916
2019-10-28,1.25,3.9,2093.600098,105.46,14393,2873966.4,0,95.916
2019-10-29,1.25,3.9,2092.689941,105.46,14393,2873966.4,0,95.985
2019-10-30,1.25,3.9,2080.27002,105.46,14393,2873966.4,0,95.985
2019-10-31,1.25,3.9,2083.47998,105.46,14393,2873966.4,0,95.985
2019-11-01,1.25,3.9,2100.199951,104.87,15032,2908269.9,0,95.985
2019-11-04,1.25,3.9,2130.23999,104.87,15032,2908269.9,0,96.053
2019-11-05,1.25,3.9,2142.639893,104.87,15032,2908269.9,0,96.053
2019-11-06,1.25,3.9,2144.149902,104.87,15032,2908269.9,0,96.053
2019-11-07,1.25,3.9,2144.290039,104.87,15032,2908269.9,0,96.053
2019-11-08,1.25,3.9,2137.22998,104.87,15032,2908269.9,0,96.053
2019-11-11,1.25,3.9,2124.090088,104.87,15032,2908269.9,0,96.053
2019-11-12,1.25,3.9,2140.919922,104.87,15032,2908269.9,0,96.114
2019-11-13,1.25,3.9,2122.449951,104.87,15032,2908269.9,0,96.114
2019-11-14,1.25,3.9,2122.449951,104.87,15032,2908269.9,0,96.114
2019-11-15,1.25,3.9,2162.179932,104.87,15032,2908269.9,0,96.114
2019-11-18,1.25,3.9,2160.689941,104.87,15032,2908269.9,0,96.114
2019-11-19,1.25,3.9,2153.23999,104.87,15032,2908269.9,0,96.177
2019-11-20,1.25,3.9,2125.320068,104.87,15032,2908269.9,0,96.177
2019-11-21,1.25,3.9,2096.600098,104.87,15032,2908269.9,0,96.177
2019-11-22,1.25,3.9,2101.959961,104.87,15032,2908269.9,0,96.177
2019-11-25,1.25,3.9,2123.5,104.87,15032,2908269.9,0,96.177
2019-11-26,1.25,3.9,2121.350098,104.87,15032,2908269.9,0,96.246
2019-11-27,1.25,3.9,2127.850098,104.87,15032,2908269.9,0,96.246
2019-11-28,1.25,3.9,2118.600098,104.87,15032,2908269.9,0,96.246
2019-11-29,1.25,3.9,2087.959961,104.87,15032,2908269.9,0,96.246
2019-12-02,1.25,3.87,2091.919922,105.12,18298,2913855.9,0,96.246
2019-12-03,1.25,3.87,2084.070068,105.12,18298,2913855.9,0,96.328
2019-12-04,1.25,3.87,2068.889893,105.12,18298,2913855.9,0,96.328
2019-12-05,1.25,3.87,2060.73999,105.12,18298,2913855.9,0,96.328
2019-12-06,1.25,3.87,2081.850098,105.12,18298,2913855.9,0,96.328
2019-12-09,1.25,3.87,2088.649902,105.12,18298,2913855.9,0,96.328
2019-12-10,1.25,3.87,2098,105.12,18298,2913855.9,0,96.418
2019-12-11,1.25,3.87,2105.620117,105.12,18298,2913855.9,0,96.418
2019-12-12,1.25,3.87,2137.350098,105.12,18298,2913855.9,0,96.418
2019-12-13,1.25,3.87,2170.25,105.12,18298,2913855.9,0,96.418
2019-12-16,1.25,3.87,2168.149902,105.12,18298,2913855.9,0,96.418
2019-12-17,1.25,3.87,2195.679932,105.12,18298,2913855.9,0,96.486
2019-12-18,1.25,3.87,2194.76001,105.12,18298,2913855.9,0,96.486
2019-12-19,1.25,3.87,2196.560059,105.12,18298,2913855.9,0,96.486
2019-12-20,1.25,3.87,2204.179932,105.12,18298,2913855.9,0,96.486
2019-12-23,1.25,3.87,2203.709961,105.12,18298,2913855.9,0,96.486
2019-12-24,1.25,3.87,2190.080078,105.12,18298,2913855.9,0,96.549
2019-12-26,1.25,3.87,2197.929932,105.12,18298,2913855.9,0,96.549
2019-12-27,1.25,3.87,2204.209961,105.12,18298,2913855.9,0,96.549
2019-12-30,1.25,3.87,2197.669922,105.12,18298,2913855.9,0,96.549
2020-01-02,1.25,3.83,2175.169922,105.79,17545,2931105.1,0,96.614
2020-01-03,1.25,3.83,2176.459961,105.79,17545,2931105.1,0,96.614
2020-01-06,1.25,3.83,2155.070068,105.79,17545,2931105.1,0,96.614
2020-01-07,1.25,3.83,2175.540039,105.79,17545,2931105.1,0,96.658
2020-01-08,1.25,3.83,2151.310059,105.79,17545,2931105.1,0,96.658
2020-01-09,1.25,3.83,2186.449951,105.79,17545,2931105.1,0,96.658
2020-01-10,1.25,3.83,2206.389893,105.79,17545,2931105.1,0,96.658
2020-01-13,1.25,3.83,2229.26001,105.79,17545,2931105.1,0,96.658
2020-01-14,1.25,3.83,2238.879883,105.79,17545,2931105.1,0,96.698
2020-01-15,1.25,3.83,2230.97998,105.79,17545,2931105.1,0,96.698
2020-01-16,1.25,3.83,2248.050049,105.79,17545,2931105.1,0,96.698
2020-01-17,1.25,3.83,2250.570068,105.79,17545,2931105.1,0,96.698
2020-01-20,1.25,3.83,2262.639893,105.79,17545,2931105.1,0,96.698
2020-01-21,1.25,3.83,2239.689941,105.79,17545,2931105.1,0,96.735
2020-01-22,1.25,3.83,2267.25,105.79,17545,2931105.1,0,96.735
2020-01-23,1.25,3.83,2246.129883,105.79,17545,2931105.1,0,96.735
2020-01-28,1.25,3.83,2176.719971,105.79,17545,2931105.1,0,96.774
2020-01-29,1.25,3.83,2185.280029,105.79,17545,2931105.1,0,96.774
2020-01-30,1.25,3.83,2148,105.79,17545,2931105.1,0,96.774
2020-01-31,1.25,3.83,2119.01001,105.79,17545,2931105.1,0,96.774
2020-02-03,1.25,3.7,2118.879883,105.8,16515,2960837.7,0,96.774
2020-02-04,1.25,3.7,2157.899902,105.8,16515,2960837.7,0,96.817
2020-02-05,1.25,3.7,2165.629883,105.8,16515,2960837.7,0,96.817
2020-02-06,1.25,3.7,2227.939941,105.8,16515,2960837.7,0,96.817
2020-02-07,1.25,3.7,2211.949951,105.8,16515,2960837.7,0,96.817
2020-02-10,1.25,3.7,2201.070068,105.8,16515,2960837.7,0,96.817
2020-02-11,1.25,3.7,2223.120117,105.8,16515,2960837.7,0,96.86
2020-02-12,1.25,3.7,2238.379883,105.8,16515,2960837.7,0,96.86
2020-02-13,1.25,3.7,2232.959961,105.8,16515,2960837.7,0,96.86
2020-02-14,1.25,3.7,2243.590088,105.8,16515,2960837.7,0,96.86
2020-02-17,1.25,3.7,2242.169922,105.8,16515,2960837.7,0,96.86
2020-02-18,1.25,3.7,2208.879883,105.8,16515,2960837.7,0,96.909
2020-02-19,1.25,3.7,2210.340088,105.8,16515,2960837.7,0,96.909
2020-02-20,1.25,3.7,2195.5,105.8,16515,2960837.7,0,96.909
2020-02-21,1.25,3.7,2162.840088,105.8,16515,2960837.7,0,96.909
2020-02-24,1.25,3.7,2079.040039,105.8,16515,2960837.7,0,96.909
2020-02-25,1.25,3.7,2103.610107,105.8,16515,2960837.7,0,96.954
2020-02-26,1.25,3.7,2076.77002,105.8,16515,2960837.7,0,96.954
2020-02-27,1.25,3.7,2054.889893,105.8,16515,2960837.7,0,96.954
2020-02-28,1.25,3.7,1987.01001,105.8,16515,2960837.7,0,96.954
2020-03-02,1.25,3.49,2002.51001,105.54,15521,2984700.3,0,96.954
2020-03-03,1.25,3.49,2014.150024,105.54,15521,2984700.3,0,97.006
2020-03-04,1.25,3.49,2059.330078,105.54,15521,2984700.3,0,97.006
2020-03-05,1.25,3.49,2085.26001,105.54,15521,2984700.3,0,97.006
2020-03-06,1.25,3.49,2040.219971,105.54,15521,2984700.3,0,97.006
2020-03-09,1.25,3.49,1954.77002,105.54,15521,2984700.3,0,97.006
2020-03-10,1.25,3.49,1962.930054,105.54,15521,2984700.3,0,97.045
2020-03-11,1.25,3.49,1908.27002,105.54,15521,2984700.3,0,97.045
2020-03-12,1.25,3.49,1834.329956,105.54,15521,2984700.3,0,97.045
2020-03-13,1.25,3.49,1771.439941,105.54,15521,2984700.3,0,97.045
2020-03-16,1.25,3.49,1714.859985,105.54,15521,2984700.3,0,97.045
2020-03-17,0.75,3.49,1672.439941,105.54,15521,2984700.3,0,97.073
2020-03-18,0.75,3.49,1591.199951,105.54,15521,2984700.3,0,97.073
2020-03-19,0.75,3.49,1457.640015,105.54,15521,2984700.3,0,97.073
2020-03-20,0.75,3.49,1566.150024,105.54,15521,2984700.3,0,97.073
2020-03-23,0.75,3.49,1482.459961,105.54,15521,2984700.3,0,97.073
2020-03-24,0.75,3.49,1609.969971,105.54,15521,2984700.3,0,97.082
2020-03-25,0.75,3.49,1704.76001,105.54,15521,2984700.3,0,97.082
2020-03-26,0.75,3.49,1686.23999,105.54,15521,2984700.3,0,97.082
2020-03-27,0.75,3.49,1717.72998,105.54,15521,2984700.3,0,97.082
2020-03-30,0.75,3.49,1717.119995,105.54,15521,2984700.3,0,97.082
2020-03-31,0.75,3.49,1754.640015,105.54,15521,2984700.3,0,97.08
2020-04-01,0.75,3.5,1685.459961,104.95,7332,3015824.7,0,97.08
2020-04-02,0.75,3.5,1724.859985,104.95,7332,3015824.7,0,97.08
2020-04-03,0.75,3.5,1725.439941,104.95,7332,3015824.7,0,97.08
2020-04-06,0.75,3.5,1791.880005,104.95,7332,3015824.7,0,97.08
2020-04-07,0.75,3.5,1823.599976,104.95,7332,3015824.7,0,97.064
2020-04-08,0.75,3.5,1807.140015,104.95,7332,3015824.7,0,97.064
2020-04-09,0.75,3.5,1836.209961,104.95,7332,3015824.7,0,97.064
2020-04-10,0.75,3.5,1860.699951,104.95,7332,3015824.7,0,97.064
2020-04-13,0.75,3.5,1825.76001,104.95,7332,3015824.7,0,97.064
2020-04-14,0.75,3.5,1857.079956,104.95,7332,3015824.7,0,97.05
2020-04-16,0.75,3.5,1857.069946,104.95,7332,3015824.7,0,97.05
2020-04-17,0.75,3.5,1914.530029,104.95,7332,3015824.7,0,97.05
2020-04-20,0.75,3.5,1898.359985,104.95,7332,3015824.7,0,97.05
2020-04-21,0.75,3.5,1879.380005,104.95,7332,3015824.7,0,97.031
2020-04-22,0.75,3.5,1896.150024,104.95,7332,3015824.7,0,97.031
2020-04-23,0.75,3.5,1914.72998,104.95,7332,3015824.7,0,97.031
2020-04-24,0.75,3.5,1889.01001,104.95,7332,3015824.7,0,97.031
2020-04-27,0.75,3.5,1922.77002,104.95,7332,3015824.7,0,97.031
2020-04-28,0.75,3.5,1934.089966,104.95,7332,3015824.7,0,97.01
2020-04-29,0.75,3.5,1947.560059,104.95,7332,3015824.7,0,97.01
2020-05-04,0.75,3.33,1895.369995,104.71,9767,3052541.9,0,97.01
2020-05-06,0.75,3.33,1928.76001,104.71,9767,3052541.9,0,96.989
2020-05-07,0.75,3.33,1928.609985,104.71,9767,3052541.9,0,96.989
2020-05-08,0.75,3.33,1945.819946,104.71,9767,3052541.9,0,96.989
2020-05-11,0.75,3.33,1935.400024,104.71,9767,3052541.9,0,96.989
2020-05-12,0.75,3.33,1922.170044,104.71,9767,3052541.9,0,96.972
2020-05-13,0.75,3.33,1940.420044,104.71,9767,3052541.9,0,96.972
2020-05-14,0.75,3.33,1924.959961,104.71,9767,3052541.9,0,96.972
2020-05-15,0.75,3.33,1927.280029,104.71,9767,3052541.9,0,96.972
2020-05-18,0.75,3.33,1937.109985,104.71,9767,3052541.9,0,96.972
2020-05-19,0.75,3.33,1980.609985,104.71,9767,3052541.9,0,96.963
2020-05-20,0.75,3.33,1989.640015,104.71,9767,3052541.9,0,96.963
2020-05-21,0.75,3.33,1998.310059,104.71,9767,3052541.9,0,96.963
2020-05-22,0.75,3.33,1970.130005,104.71,9767,3052541.9,0,96.963
2020-05-25,0.75,3.33,1994.599976,104.71,9767,3052541.9,0,96.963
2020-05-26,0.75,3.33,2029.780029,104.71,9767,3052541.9,0,96.964
2020-05-27,0.75,3.33,2031.199951,104.71,9767,3052541.9,0,96.964
2020-05-28,0.5,3.33,2028.540039,104.71,9767,3052541.9,0,96.964
2020-05-29,0.5,3.33,2029.599976,104.71,9767,3052541.9,0,96.964
2020-06-01,0.5,2.93,2065.080078,104.87,15761,3075475.9,0,96.964
2020-06-02,0.5,2.93,2087.189941,104.87,15761,3075475.9,0,96.974
2020-06-03,0.5,2.93,2147,104.87,15761,3075475.9,0,96.974
2020-06-04,0.5,2.93,2151.179932,104.87,15761,3075475.9,0,96.974
2020-06-05,0.5,2.93,2181.870117,104.87,15761,3075475.9,0,96.974
2020-06-08,0.5,2.93,2184.290039,104.87,15761,3075475.9,0,96.974
2020-06-09,0.5,2.93,2188.919922,104.87,15761,3075475.9,0,97.016
2020-06-10,0.5,2.93,2195.689941,104.87,15761,3075475.9,0,97.016
2020-06-11,0.5,2.93,2176.780029,104.87,15761,3075475.9,0,97.016
2020-06-12,0.5,2.93,2132.300049,104.87,15761,3075475.9,0,97.016
2020-06-15,0.5,2.93,2030.819946,104.87,15761,3075475.9,0,97.016
2020-06-16,0.5,2.93,2138.050049,104.87,15761,3075475.9,0,97.067
2020-06-17,0.5,2.93,2141.050049,104.87,15761,3075475.9,0,97.067
2020-06-18,0.5,2.93,2133.47998,104.87,15761,3075475.9,0,97.067
2020-06-19,0.5,2.93,2141.320068,104.87,15761,3075475.9,0,97.067
